syria_unscaled,syria_monthly,isPartial,scale,syria
55,10.0,,0.1,5.5
27,10.0,,0.1,2.7
56,10.0,,0.1,5.6000000000000005
0,10.0,False,0.1,0.0
63,10.0,,0.1,6.300000000000001
30,10.0,,0.1,3.0
24,10.0,,0.1,2.4000000000000004
24,10.0,,0.1,2.4000000000000004
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
25,10.0,,0.1,2.5
0,10.0,,0.1,0.0
26,10.0,,0.1,2.6
27,10.0,,0.1,2.7
60,10.0,,0.1,6.0
100,10.0,,0.1,10.0
34,10.0,,0.1,3.4000000000000004
54,10.0,,0.1,5.4
74,10.0,,0.1,7.4
25,10.0,,0.1,2.5
25,10.0,,0.1,2.5
0,10.0,,0.1,0.0
63,10.0,,0.1,6.300000000000001
100,10.0,False,0.1,10.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
26,10.0,,0.1,2.6
80,10.0,,0.1,8.0
56,10.0,,0.1,5.6000000000000005
34,10.0,,0.1,3.4000000000000004
33,10.0,,0.1,3.3000000000000003
51,10.0,,0.1,5.1000000000000005
26,10.0,,0.1,2.6
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
33,10.0,,0.1,3.3000000000000003
32,10.0,,0.1,3.2
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
25,10.0,,0.1,2.5
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
25,10.0,,0.1,2.5
0,10.0,,0.1,0.0
51,10.0,,0.1,5.1000000000000005
26,10.0,,0.1,2.6
27,10.0,,0.1,2.7
33,10.0,,0.1,3.3000000000000003
34,10.0,,0.1,3.4000000000000004
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
95,11.0,False,0.11,10.45
33,11.0,,0.11,3.63
0,11.0,,0.11,0.0
42,11.0,,0.11,4.62
0,11.0,,0.11,0.0
32,11.0,,0.11,3.52
0,11.0,,0.11,0.0
32,11.0,,0.11,3.52
0,11.0,,0.11,0.0
100,11.0,,0.11,11.0
0,11.0,,0.11,0.0
81,11.0,,0.11,8.91
32,11.0,,0.11,3.52
62,11.0,,0.11,6.82
63,11.0,,0.11,6.93
32,11.0,,0.11,3.52
34,11.0,,0.11,3.74
40,11.0,,0.11,4.4
0,11.0,,0.11,0.0
31,11.0,,0.11,3.41
0,11.0,,0.11,0.0
32,11.0,,0.11,3.52
33,11.0,,0.11,3.63
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
63,11.0,,0.11,6.93
0,11.0,,0.11,0.0
0,11.0,,0.11,0.0
0,3.0,False,0.03,0.0
100,3.0,,0.03,3.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
78,3.0,,0.03,2.34
0,3.0,,0.03,0.0
81,3.0,,0.03,2.4299999999999997
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
75,3.0,,0.03,2.25
77,3.0,,0.03,2.31
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
96,3.0,,0.03,2.88
97,3.0,,0.03,2.9099999999999997
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
0,3.0,,0.03,0.0
72,8.0,False,0.08,5.76
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
37,8.0,,0.08,2.96
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
35,8.0,,0.08,2.8000000000000003
35,8.0,,0.08,2.8000000000000003
0,8.0,,0.08,0.0
45,8.0,,0.08,3.6
0,8.0,,0.08,0.0
37,8.0,,0.08,2.96
0,8.0,,0.08,0.0
35,8.0,,0.08,2.8000000000000003
35,8.0,,0.08,2.8000000000000003
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
69,8.0,,0.08,5.5200000000000005
0,8.0,,0.08,0.0
67,8.0,,0.08,5.36
34,8.0,,0.08,2.72
36,8.0,,0.08,2.88
0,8.0,,0.08,0.0
42,8.0,,0.08,3.36
100,8.0,,0.08,8.0
0,8.0,,0.08,0.0
0,8.0,,0.08,0.0
52,7.0,False,0.07,3.6400000000000006
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
62,7.0,,0.07,4.340000000000001
51,7.0,,0.07,3.5700000000000003
99,7.0,,0.07,6.930000000000001
0,7.0,,0.07,0.0
100,7.0,,0.07,7.000000000000001
52,7.0,,0.07,3.6400000000000006
62,7.0,,0.07,4.340000000000001
61,7.0,,0.07,4.2700000000000005
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
50,7.0,,0.07,3.5000000000000004
52,7.0,,0.07,3.6400000000000006
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
49,7.0,,0.07,3.43
0,7.0,,0.07,0.0
99,7.0,,0.07,6.930000000000001
52,7.0,,0.07,3.6400000000000006
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
48,7.0,,0.07,3.3600000000000003
0,7.0,,0.07,0.0
99,7.0,,0.07,6.930000000000001
0,7.0,,0.07,0.0
0,7.0,False,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
33,7.0,,0.07,2.31
0,7.0,,0.07,0.0
68,7.0,,0.07,4.760000000000001
70,7.0,,0.07,4.9
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
33,7.0,,0.07,2.31
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
35,7.0,,0.07,2.45
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
100,7.0,,0.07,7.000000000000001
34,7.0,,0.07,2.3800000000000003
0,7.0,,0.07,0.0
34,7.0,,0.07,2.3800000000000003
71,7.0,,0.07,4.970000000000001
41,7.0,,0.07,2.87
40,7.0,,0.07,2.8000000000000003
32,7.0,,0.07,2.24
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
35,7.0,,0.07,2.45
42,7.0,,0.07,2.9400000000000004
0,7.0,,0.07,0.0
68,7.0,,0.07,4.760000000000001
35,10.0,False,0.1,3.5
67,10.0,,0.1,6.7
67,10.0,,0.1,6.7
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
40,10.0,,0.1,4.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
33,10.0,,0.1,3.3000000000000003
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
41,10.0,,0.1,4.1000000000000005
0,10.0,,0.1,0.0
33,10.0,,0.1,3.3000000000000003
100,10.0,,0.1,10.0
99,10.0,,0.1,9.9
33,10.0,,0.1,3.3000000000000003
0,10.0,,0.1,0.0
80,10.0,,0.1,8.0
39,10.0,,0.1,3.9000000000000004
96,10.0,,0.1,9.600000000000001
33,10.0,,0.1,3.3000000000000003
33,10.0,,0.1,3.3000000000000003
0,10.0,,0.1,0.0
36,10.0,,0.1,3.6
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
64,10.0,,0.1,6.4
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,6.0,False,0.06,0.0
0,6.0,,0.06,0.0
51,6.0,,0.06,3.06
0,6.0,,0.06,0.0
0,6.0,,0.06,0.0
0,6.0,,0.06,0.0
43,6.0,,0.06,2.58
0,6.0,,0.06,0.0
89,6.0,,0.06,5.34
52,6.0,,0.06,3.12
100,6.0,,0.06,6.0
0,6.0,,0.06,0.0
83,6.0,,0.06,4.9799999999999995
0,6.0,,0.06,0.0
85,6.0,,0.06,5.1
0,6.0,,0.06,0.0
52,6.0,,0.06,3.12
0,6.0,,0.06,0.0
43,6.0,,0.06,2.58
0,6.0,,0.06,0.0
0,6.0,,0.06,0.0
0,6.0,,0.06,0.0
0,6.0,,0.06,0.0
0,6.0,,0.06,0.0
62,6.0,,0.06,3.7199999999999998
51,6.0,,0.06,3.06
0,6.0,,0.06,0.0
45,6.0,,0.06,2.6999999999999997
0,6.0,,0.06,0.0
48,6.0,,0.06,2.88
56,6.0,,0.06,3.36
47,9.0,False,0.09,4.2299999999999995
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
34,9.0,,0.09,3.06
34,9.0,,0.09,3.06
71,9.0,,0.09,6.39
81,9.0,,0.09,7.29
0,9.0,,0.09,0.0
33,9.0,,0.09,2.9699999999999998
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
100,9.0,,0.09,9.0
35,9.0,,0.09,3.15
0,9.0,,0.09,0.0
78,9.0,,0.09,7.02
32,9.0,,0.09,2.88
0,9.0,,0.09,0.0
32,9.0,,0.09,2.88
66,9.0,,0.09,5.9399999999999995
34,9.0,,0.09,3.06
78,9.0,,0.09,7.02
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
68,9.0,,0.09,6.12
0,9.0,,0.09,0.0
0,9.0,,0.09,0.0
96,9.0,,0.09,8.64
32,9.0,,0.09,2.88
14,22.0,False,0.22,3.08
15,22.0,,0.22,3.3
0,22.0,,0.22,0.0
17,22.0,,0.22,3.74
34,22.0,,0.22,7.48
86,22.0,,0.22,18.92
100,22.0,,0.22,22.0
58,22.0,,0.22,12.76
73,22.0,,0.22,16.06
45,22.0,,0.22,9.9
18,22.0,,0.22,3.96
33,22.0,,0.22,7.26
42,22.0,,0.22,9.24
43,22.0,,0.22,9.46
14,22.0,,0.22,3.08
15,22.0,,0.22,3.3
15,22.0,,0.22,3.3
35,22.0,,0.22,7.7
35,22.0,,0.22,7.7
30,22.0,,0.22,6.6
0,22.0,,0.22,0.0
29,22.0,,0.22,6.38
15,22.0,,0.22,3.3
15,22.0,,0.22,3.3
17,22.0,,0.22,3.74
34,22.0,,0.22,7.48
14,22.0,,0.22,3.08
72,22.0,,0.22,15.84
28,22.0,,0.22,6.16
0,12.0,False,0.12,0.0
0,12.0,,0.12,0.0
64,12.0,,0.12,7.68
63,12.0,,0.12,7.56
78,12.0,,0.12,9.36
75,12.0,,0.12,9.0
50,12.0,,0.12,6.0
26,12.0,,0.12,3.12
26,12.0,,0.12,3.12
30,12.0,,0.12,3.5999999999999996
0,12.0,,0.12,0.0
100,12.0,,0.12,12.0
75,12.0,,0.12,9.0
0,12.0,,0.12,0.0
51,12.0,,0.12,6.12
53,12.0,,0.12,6.359999999999999
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
50,12.0,,0.12,6.0
100,12.0,,0.12,12.0
0,12.0,,0.12,0.0
52,12.0,,0.12,6.24
27,12.0,,0.12,3.2399999999999998
31,12.0,,0.12,3.7199999999999998
0,12.0,,0.12,0.0
25,12.0,,0.12,3.0
25,12.0,,0.12,3.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
30,12.0,,0.12,3.5999999999999996
89,10.0,False,0.1,8.9
100,10.0,,0.1,10.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
26,10.0,,0.1,2.6
29,10.0,,0.1,2.9000000000000004
96,10.0,,0.1,9.600000000000001
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
51,10.0,,0.1,5.1000000000000005
0,10.0,,0.1,0.0
75,10.0,,0.1,7.5
26,10.0,,0.1,2.6
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
49,10.0,,0.1,4.9
24,10.0,,0.1,2.4000000000000004
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
24,10.0,,0.1,2.4000000000000004
49,10.0,,0.1,4.9
25,10.0,,0.1,2.5
26,10.0,,0.1,2.6
31,10.0,,0.1,3.1
61,10.0,,0.1,6.1000000000000005
26,10.0,,0.1,2.6
57,5.0,False,0.05,2.85
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
27,5.0,,0.05,1.35
0,5.0,,0.05,0.0
62,5.0,,0.05,3.1
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
27,5.0,,0.05,1.35
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
25,5.0,,0.05,1.25
0,5.0,,0.05,0.0
26,5.0,,0.05,1.3
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
25,5.0,,0.05,1.25
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
0,5.0,,0.05,0.0
33,5.0,,0.05,1.6500000000000001
100,5.0,,0.05,5.0
27,5.0,,0.05,1.35
0,5.0,,0.05,0.0
51,5.0,,0.05,2.5500000000000003
26,5.0,,0.05,1.3
42,14.0,False,0.14,5.880000000000001
74,14.0,,0.14,10.360000000000001
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
39,14.0,,0.14,5.460000000000001
20,14.0,,0.14,2.8000000000000003
41,14.0,,0.14,5.74
63,14.0,,0.14,8.82
50,14.0,,0.14,7.000000000000001
0,14.0,,0.14,0.0
20,14.0,,0.14,2.8000000000000003
39,14.0,,0.14,5.460000000000001
100,14.0,,0.14,14.000000000000002
20,14.0,,0.14,2.8000000000000003
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
25,14.0,,0.14,3.5000000000000004
0,14.0,,0.14,0.0
79,14.0,,0.14,11.06
40,14.0,,0.14,5.6000000000000005
0,14.0,,0.14,0.0
0,14.0,,0.14,0.0
51,14.0,,0.14,7.140000000000001
0,14.0,,0.14,0.0
20,14.0,,0.14,2.8000000000000003
20,14.0,,0.14,2.8000000000000003
20,14.0,,0.14,2.8000000000000003
83,14.0,,0.14,11.620000000000001
22,14.0,,0.14,3.08
51,14.0,,0.14,7.140000000000001
0,17.0,False,0.17,0.0
70,17.0,,0.17,11.9
46,17.0,,0.17,7.82
25,17.0,,0.17,4.25
24,17.0,,0.17,4.08
25,17.0,,0.17,4.25
0,17.0,,0.17,0.0
87,17.0,,0.17,14.790000000000001
70,17.0,,0.17,11.9
0,17.0,,0.17,0.0
0,17.0,,0.17,0.0
48,17.0,,0.17,8.16
75,17.0,,0.17,12.750000000000002
29,17.0,,0.17,4.930000000000001
29,17.0,,0.17,4.930000000000001
46,17.0,,0.17,7.82
70,17.0,,0.17,11.9
48,17.0,,0.17,8.16
72,17.0,,0.17,12.24
100,17.0,,0.17,17.0
30,17.0,,0.17,5.1000000000000005
0,17.0,,0.17,0.0
47,17.0,,0.17,7.99
24,17.0,,0.17,4.08
72,17.0,,0.17,12.24
0,17.0,,0.17,0.0
25,17.0,,0.17,4.25
88,17.0,,0.17,14.96
59,17.0,,0.17,10.030000000000001
93,17.0,,0.17,15.81
0,17.0,,0.17,0.0
39,16.0,False,0.16,6.24
0,16.0,,0.16,0.0
21,16.0,,0.16,3.36
25,16.0,,0.16,4.0
98,16.0,,0.16,15.68
60,16.0,,0.16,9.6
20,16.0,,0.16,3.2
20,16.0,,0.16,3.2
41,16.0,,0.16,6.5600000000000005
42,16.0,,0.16,6.72
74,16.0,,0.16,11.84
0,16.0,,0.16,0.0
40,16.0,,0.16,6.4
20,16.0,,0.16,3.2
63,16.0,,0.16,10.08
61,16.0,,0.16,9.76
64,16.0,,0.16,10.24
50,16.0,,0.16,8.0
0,16.0,,0.16,0.0
21,16.0,,0.16,3.36
0,16.0,,0.16,0.0
100,16.0,,0.16,16.0
41,16.0,,0.16,6.5600000000000005
42,16.0,,0.16,6.72
48,16.0,,0.16,7.68
0,16.0,,0.16,0.0
19,16.0,,0.16,3.04
19,16.0,,0.16,3.04
39,16.0,,0.16,6.24
20,16.0,,0.16,3.2
0,16.0,,0.16,0.0
47,15.0,False,0.15,7.05
23,15.0,,0.15,3.4499999999999997
39,15.0,,0.15,5.85
0,15.0,,0.15,0.0
19,15.0,,0.15,2.85
38,15.0,,0.15,5.7
41,15.0,,0.15,6.1499999999999995
70,15.0,,0.15,10.5
0,15.0,,0.15,0.0
56,15.0,,0.15,8.4
19,15.0,,0.15,2.85
75,15.0,,0.15,11.25
38,15.0,,0.15,5.7
20,15.0,,0.15,3.0
0,15.0,,0.15,0.0
0,15.0,,0.15,0.0
19,15.0,,0.15,2.85
55,15.0,,0.15,8.25
37,15.0,,0.15,5.55
0,15.0,,0.15,0.0
100,15.0,,0.15,15.0
0,15.0,,0.15,0.0
22,15.0,,0.15,3.3
37,15.0,,0.15,5.55
19,15.0,,0.15,2.85
37,15.0,,0.15,5.55
38,15.0,,0.15,5.7
0,15.0,,0.15,0.0
69,15.0,,0.15,10.35
22,15.0,,0.15,3.3
17,13.0,False,0.13,2.21
17,13.0,,0.13,2.21
34,13.0,,0.13,4.42
17,13.0,,0.13,2.21
35,13.0,,0.13,4.55
100,13.0,,0.13,13.0
39,13.0,,0.13,5.07
33,13.0,,0.13,4.29
32,13.0,,0.13,4.16
16,13.0,,0.13,2.08
84,13.0,,0.13,10.92
35,13.0,,0.13,4.55
79,13.0,,0.13,10.27
19,13.0,,0.13,2.47
32,13.0,,0.13,4.16
0,13.0,,0.13,0.0
0,13.0,,0.13,0.0
17,13.0,,0.13,2.21
0,13.0,,0.13,0.0
40,13.0,,0.13,5.2
0,13.0,,0.13,0.0
16,13.0,,0.13,2.08
64,13.0,,0.13,8.32
0,13.0,,0.13,0.0
17,13.0,,0.13,2.21
0,13.0,,0.13,0.0
0,13.0,,0.13,0.0
0,13.0,,0.13,0.0
0,13.0,,0.13,0.0
16,13.0,,0.13,2.08
17,13.0,,0.13,2.21
0,12.0,False,0.12,0.0
42,12.0,,0.12,5.04
69,12.0,,0.12,8.28
22,12.0,,0.12,2.6399999999999997
56,12.0,,0.12,6.72
37,12.0,,0.12,4.4399999999999995
18,12.0,,0.12,2.16
38,12.0,,0.12,4.56
100,12.0,,0.12,12.0
0,12.0,,0.12,0.0
45,12.0,,0.12,5.3999999999999995
0,12.0,,0.12,0.0
38,12.0,,0.12,4.56
19,12.0,,0.12,2.28
19,12.0,,0.12,2.28
20,12.0,,0.12,2.4
23,12.0,,0.12,2.76
0,12.0,,0.12,0.0
19,12.0,,0.12,2.28
19,12.0,,0.12,2.28
0,12.0,,0.12,0.0
60,12.0,,0.12,7.199999999999999
20,12.0,,0.12,2.4
45,12.0,,0.12,5.3999999999999995
22,12.0,,0.12,2.6399999999999997
18,12.0,,0.12,2.16
18,12.0,,0.12,2.16
37,12.0,,0.12,4.4399999999999995
0,12.0,,0.12,0.0
19,12.0,,0.12,2.28
29,12.0,False,0.12,3.48
0,12.0,,0.12,0.0
24,12.0,,0.12,2.88
12,12.0,,0.12,1.44
24,12.0,,0.12,2.88
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
15,12.0,,0.12,1.7999999999999998
14,12.0,,0.12,1.68
48,12.0,,0.12,5.76
0,12.0,,0.12,0.0
12,12.0,,0.12,1.44
0,12.0,,0.12,0.0
100,12.0,,0.12,12.0
14,12.0,,0.12,1.68
29,12.0,,0.12,3.48
0,12.0,,0.12,0.0
12,12.0,,0.12,1.44
25,12.0,,0.12,3.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
31,12.0,,0.12,3.7199999999999998
31,12.0,,0.12,3.7199999999999998
16,12.0,,0.12,1.92
14,12.0,,0.12,1.68
13,12.0,,0.12,1.56
13,12.0,,0.12,1.56
0,12.0,,0.12,0.0
59,12.0,,0.12,7.08
15,12.0,,0.12,1.7999999999999998
29,12.0,False,0.12,3.48
46,12.0,,0.12,5.52
67,12.0,,0.12,8.04
23,12.0,,0.12,2.76
26,12.0,,0.12,3.12
26,12.0,,0.12,3.12
22,12.0,,0.12,2.6399999999999997
65,12.0,,0.12,7.8
43,12.0,,0.12,5.16
22,12.0,,0.12,2.6399999999999997
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
100,12.0,,0.12,12.0
21,12.0,,0.12,2.52
21,12.0,,0.12,2.52
21,12.0,,0.12,2.52
22,12.0,,0.12,2.6399999999999997
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
64,12.0,,0.12,7.68
86,12.0,,0.12,10.32
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
25,12.0,,0.12,3.0
63,12.0,,0.12,7.56
42,12.0,,0.12,5.04
41,12.0,,0.12,4.92
85,12.0,,0.12,10.2
26,12.0,False,0.12,3.12
30,12.0,,0.12,3.5999999999999996
29,12.0,,0.12,3.48
76,12.0,,0.12,9.12
25,12.0,,0.12,3.0
51,12.0,,0.12,6.12
26,12.0,,0.12,3.12
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
92,12.0,,0.12,11.04
0,12.0,,0.12,0.0
52,12.0,,0.12,6.24
25,12.0,,0.12,3.0
26,12.0,,0.12,3.12
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
60,12.0,,0.12,7.199999999999999
51,12.0,,0.12,6.12
50,12.0,,0.12,6.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
26,12.0,,0.12,3.12
30,12.0,,0.12,3.5999999999999996
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
75,12.0,,0.12,9.0
100,12.0,,0.12,12.0
100,7.0,False,0.07,7.000000000000001
84,7.0,,0.07,5.880000000000001
28,7.0,,0.07,1.9600000000000002
0,7.0,,0.07,0.0
47,7.0,,0.07,3.2900000000000005
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
25,7.0,,0.07,1.7500000000000002
0,7.0,,0.07,0.0
27,7.0,,0.07,1.8900000000000001
23,7.0,,0.07,1.61
23,7.0,,0.07,1.61
0,7.0,,0.07,0.0
24,7.0,,0.07,1.6800000000000002
24,7.0,,0.07,1.6800000000000002
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
0,7.0,,0.07,0.0
46,7.0,,0.07,3.22
47,7.0,,0.07,3.2900000000000005
0,7.0,,0.07,0.0
25,7.0,,0.07,1.7500000000000002
27,7.0,,0.07,1.8900000000000001
0,7.0,,0.07,0.0
24,7.0,,0.07,1.6800000000000002
23,7.0,,0.07,1.61
24,7.0,,0.07,1.6800000000000002
25,7.0,,0.07,1.7500000000000002
26,7.0,,0.07,1.8200000000000003
0,7.0,,0.07,0.0
30,7.0,,0.07,2.1
17,10.0,False,0.1,1.7000000000000002
33,10.0,,0.1,3.3000000000000003
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
34,10.0,,0.1,3.4000000000000004
39,10.0,,0.1,3.9000000000000004
0,10.0,,0.1,0.0
48,10.0,,0.1,4.800000000000001
0,10.0,,0.1,0.0
16,10.0,,0.1,1.6
17,10.0,,0.1,1.7000000000000002
17,10.0,,0.1,1.7000000000000002
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
16,10.0,,0.1,1.6
16,10.0,,0.1,1.6
17,10.0,,0.1,1.7000000000000002
33,10.0,,0.1,3.3000000000000003
17,10.0,,0.1,1.7000000000000002
0,10.0,,0.1,0.0
19,10.0,,0.1,1.9000000000000001
16,10.0,,0.1,1.6
33,10.0,,0.1,3.3000000000000003
33,10.0,,0.1,3.3000000000000003
52,10.0,,0.1,5.2
35,10.0,,0.1,3.5
100,10.0,,0.1,10.0
20,10.0,,0.1,2.0
0,10.0,,0.1,0.0
0,10.0,,0.1,0.0
39,17.0,False,0.17,6.630000000000001
0,17.0,,0.17,0.0
25,17.0,,0.17,4.25
29,17.0,,0.17,4.930000000000001
0,17.0,,0.17,0.0
24,17.0,,0.17,4.08
24,17.0,,0.17,4.08
36,17.0,,0.17,6.12
0,17.0,,0.17,0.0
13,17.0,,0.17,2.21
42,17.0,,0.17,7.140000000000001
100,17.0,,0.17,17.0
23,17.0,,0.17,3.91
47,17.0,,0.17,7.99
23,17.0,,0.17,3.91
23,17.0,,0.17,3.91
25,17.0,,0.17,4.25
0,17.0,,0.17,0.0
28,17.0,,0.17,4.760000000000001
12,17.0,,0.17,2.04
35,17.0,,0.17,5.95
46,17.0,,0.17,7.82
24,17.0,,0.17,4.08
12,17.0,,0.17,2.04
43,17.0,,0.17,7.3100000000000005
14,17.0,,0.17,2.3800000000000003
36,17.0,,0.17,6.12
11,17.0,,0.17,1.87
46,17.0,,0.17,7.82
24,17.0,,0.17,4.08
12,17.0,,0.17,2.04
14,23.0,False,0.23,3.22
28,23.0,,0.23,6.44
11,23.0,,0.23,2.5300000000000002
34,23.0,,0.23,7.82
35,23.0,,0.23,8.05
35,23.0,,0.23,8.05
0,23.0,,0.23,0.0
42,23.0,,0.23,9.66
14,23.0,,0.23,3.22
46,23.0,,0.23,10.58
0,23.0,,0.23,0.0
23,23.0,,0.23,5.29
0,23.0,,0.23,0.0
61,23.0,,0.23,14.030000000000001
100,23.0,,0.23,23.0
84,23.0,,0.23,19.32
81,23.0,,0.23,18.630000000000003
93,23.0,,0.23,21.39
35,23.0,,0.23,8.05
47,23.0,,0.23,10.81
37,23.0,,0.23,8.51
14,23.0,,0.23,3.22
28,23.0,,0.23,6.44
12,23.0,,0.23,2.7600000000000002
35,23.0,,0.23,8.05
35,23.0,,0.23,8.05
23,23.0,,0.23,5.29
48,23.0,,0.23,11.040000000000001
29,23.0,,0.23,6.67
29,23.0,,0.23,6.67
49,12.0,False,0.12,5.88
24,12.0,,0.12,2.88
99,12.0,,0.12,11.879999999999999
51,12.0,,0.12,6.12
26,12.0,,0.12,3.12
0,12.0,,0.12,0.0
30,12.0,,0.12,3.5999999999999996
100,12.0,,0.12,12.0
25,12.0,,0.12,3.0
0,12.0,,0.12,0.0
50,12.0,,0.12,6.0
26,12.0,,0.12,3.12
31,12.0,,0.12,3.7199999999999998
30,12.0,,0.12,3.5999999999999996
0,12.0,,0.12,0.0
49,12.0,,0.12,5.88
100,12.0,,0.12,12.0
0,12.0,,0.12,0.0
26,12.0,,0.12,3.12
61,12.0,,0.12,7.319999999999999
61,12.0,,0.12,7.319999999999999
99,12.0,,0.12,11.879999999999999
24,12.0,,0.12,2.88
49,12.0,,0.12,5.88
49,12.0,,0.12,5.88
52,12.0,,0.12,6.24
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
0,12.0,,0.12,0.0
25,12.0,,0.12,3.0
3,50.0,False,0.5,1.5
6,50.0,,0.5,3.0
4,50.0,,0.5,2.0
11,50.0,,0.5,5.5
12,50.0,,0.5,6.0
0,50.0,,0.5,0.0
6,50.0,,0.5,3.0
6,50.0,,0.5,3.0
6,50.0,,0.5,3.0
4,50.0,,0.5,2.0
4,50.0,,0.5,2.0
6,50.0,,0.5,3.0
3,50.0,,0.5,1.5
3,50.0,,0.5,1.5
12,50.0,,0.5,6.0
3,50.0,,0.5,1.5
7,50.0,,0.5,3.5
0,50.0,,0.5,0.0
9,50.0,,0.5,4.5
6,50.0,,0.5,3.0
12,50.0,,0.5,6.0
15,50.0,,0.5,7.5
12,50.0,,0.5,6.0
